Case_ID,Sample_ID,Age_2010,Race,Sex,Highest_Grade_Completed,Marital_Status,Region,Income_Year,Income,avg_LT_rate
4188,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2004,22329,4.845420000000001
4188,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2006,19071,4.76882
4188,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2008,6391,4.556494023904381
4188,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2010,0,3.9247597609561753
4192,5,45,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2000,0,6.186852589641434
4192,5,45,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2002,0,5.480178064516129
4192,5,45,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2004,0,4.845420000000001
4192,5,45,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2006,0,4.76882
4192,5,45,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2008,0,4.556494023904381
4192,5,45,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2010,0,3.9247597609561753
4194,7,52,Black,Female,8TH YEAR COLLEGE OR MORE,Never Married,West,2000,0,6.186852589641434
4194,7,52,Black,Female,8TH YEAR COLLEGE OR MORE,Never Married,West,2002,0,5.480178064516129
4194,7,52,Black,Female,8TH YEAR COLLEGE OR MORE,Never Married,West,2004,26000,4.845420000000001
4194,7,52,Black,Female,8TH YEAR COLLEGE OR MORE,Never Married,West,2006,1500,4.76882
4194,7,52,Black,Female,8TH YEAR COLLEGE OR MORE,Never Married,West,2008,11000,4.556494023904381
4194,7,52,Black,Female,8TH YEAR COLLEGE OR MORE,Never Married,West,2010,0,3.9247597609561753
4198,7,46,Black,Female,12TH GRADE,Divorced,South,2000,28000,6.186852589641434
4198,7,46,Black,Female,12TH GRADE,Divorced,South,2002,16890,5.480178064516129
4198,7,46,Black,Female,12TH GRADE,Divorced,South,2004,15000,4.845420000000001
4198,7,46,Black,Female,12TH GRADE,Divorced,South,2006,0,4.76882
4198,7,46,Black,Female,12TH GRADE,Divorced,South,2008,16000,4.556494023904381
4198,7,46,Black,Female,12TH GRADE,Divorced,South,2010,15648,3.9247597609561753
4199,7,50,Black,Female,10TH GRADE,Never Married,South,2000,0,6.186852589641434
4199,7,50,Black,Female,10TH GRADE,Never Married,South,2002,0,5.480178064516129
4199,7,50,Black,Female,10TH GRADE,Never Married,South,2004,3600,4.845420000000001
4199,7,50,Black,Female,10TH GRADE,Never Married,South,2006,0,4.76882
4199,7,50,Black,Female,10TH GRADE,Never Married,South,2008,0,4.556494023904381
4199,7,50,Black,Female,10TH GRADE,Never Married,South,2010,0,3.9247597609561753
4200,7,49,Black,Female,12TH GRADE,Married,South,2000,20000,6.186852589641434
4200,7,49,Black,Female,12TH GRADE,Married,South,2002,35000,5.480178064516129
4200,7,49,Black,Female,12TH GRADE,Married,South,2004,32000,4.845420000000001
4200,7,49,Black,Female,12TH GRADE,Married,South,2006,32000,4.76882
4200,7,49,Black,Female,12TH GRADE,Married,South,2008,0,4.556494023904381
4200,7,49,Black,Female,12TH GRADE,Married,South,2010,0,3.9247597609561753
4204,3,50,Black,Male,12TH GRADE,Married,South,2000,13000,6.186852589641434
4204,3,50,Black,Male,12TH GRADE,Married,South,2002,13000,5.480178064516129
4204,3,50,Black,Male,12TH GRADE,Married,South,2004,6000,4.845420000000001
4204,3,50,Black,Male,12TH GRADE,Married,South,2006,16000,4.76882
4204,3,50,Black,Male,12TH GRADE,Married,South,2008,16000,4.556494023904381
4204,3,50,Black,Male,12TH GRADE,Married,South,2010,200,3.9247597609561753
4206,7,47,Black,Female,12TH GRADE,Married,South,2000,14000,6.186852589641434
4206,7,47,Black,Female,12TH GRADE,Married,South,2002,17000,5.480178064516129
4206,7,47,Black,Female,12TH GRADE,Married,South,2004,0,4.845420000000001
4206,7,47,Black,Female,12TH GRADE,Married,South,2006,0,4.76882
4206,7,47,Black,Female,12TH GRADE,Married,South,2008,0,4.556494023904381
4206,7,47,Black,Female,12TH GRADE,Married,South,2010,0,3.9247597609561753
4208,7,48,Black,Female,6TH YEAR COLLEGE,Divorced,South,2000,40000,6.186852589641434
4208,7,48,Black,Female,6TH YEAR COLLEGE,Divorced,South,2002,41000,5.480178064516129
4208,7,48,Black,Female,6TH YEAR COLLEGE,Divorced,South,2004,43000,4.845420000000001
4208,7,48,Black,Female,6TH YEAR COLLEGE,Divorced,South,2006,30000,4.76882
4208,7,48,Black,Female,6TH YEAR COLLEGE,Divorced,South,2008,36000,4.556494023904381
4208,7,48,Black,Female,6TH YEAR COLLEGE,Divorced,South,2010,36000,3.9247597609561753
4210,7,45,Black,Female,12TH GRADE,Divorced,South,2000,0,6.186852589641434
4210,7,45,Black,Female,12TH GRADE,Divorced,South,2002,0,5.480178064516129
4210,7,45,Black,Female,12TH GRADE,Divorced,South,2004,0,4.845420000000001
4210,7,45,Black,Female,12TH GRADE,Divorced,South,2006,0,4.76882
4210,7,45,Black,Female,12TH GRADE,Divorced,South,2008,0,4.556494023904381
4210,7,45,Black,Female,12TH GRADE,Divorced,South,2010,0,3.9247597609561753
4212,7,46,Black,Female,2ND YEAR COLLEGE,Divorced,South,2000,20000,6.186852589641434
4212,7,46,Black,Female,2ND YEAR COLLEGE,Divorced,South,2002,31000,5.480178064516129
4212,7,46,Black,Female,2ND YEAR COLLEGE,Divorced,South,2004,24000,4.845420000000001
4212,7,46,Black,Female,2ND YEAR COLLEGE,Divorced,South,2006,22000,4.76882
4212,7,46,Black,Female,2ND YEAR COLLEGE,Divorced,South,2008,20000,4.556494023904381
4212,7,46,Black,Female,2ND YEAR COLLEGE,Divorced,South,2010,27000,3.9247597609561753
4213,3,47,Black,Male,4TH YEAR COLLEGE,Married,South,2000,216200,6.186852589641434
4213,3,47,Black,Male,4TH YEAR COLLEGE,Married,South,2002,236000,5.480178064516129
4213,3,47,Black,Male,4TH YEAR COLLEGE,Married,South,2004,140000,4.845420000000001
4213,3,47,Black,Male,4TH YEAR COLLEGE,Married,South,2006,279816,4.76882
4213,3,47,Black,Male,4TH YEAR COLLEGE,Married,South,2008,154000,4.556494023904381
4213,3,47,Black,Male,4TH YEAR COLLEGE,Married,South,2010,312324,3.9247597609561753
4219,5,48,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,South,2000,29000,6.186852589641434
4219,5,48,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,South,2002,28000,5.480178064516129
4219,5,48,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,South,2004,39000,4.845420000000001
4219,5,48,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,South,2006,42000,4.76882
4219,5,48,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,South,2008,50000,4.556494023904381
4219,5,48,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,South,2010,53000,3.9247597609561753
4220,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,North Central,2000,4035,6.186852589641434
4220,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,North Central,2002,25000,5.480178064516129
4220,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,North Central,2004,14000,4.845420000000001
4220,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,North Central,2006,15000,4.76882
4220,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,North Central,2008,18000,4.556494023904381
4220,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,North Central,2010,15005,3.9247597609561753
4223,5,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2000,0,6.186852589641434
4223,5,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2002,236000,5.480178064516129
4223,5,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2004,0,4.845420000000001
4223,5,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2006,0,4.76882
4223,5,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2008,0,4.556494023904381
4223,5,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2010,0,3.9247597609561753
4224,6,52,Non-Black/Non-Hispanic,Female,5TH YEAR COLLEGE,Married,South,2000,0,6.186852589641434
4224,6,52,Non-Black/Non-Hispanic,Female,5TH YEAR COLLEGE,Married,South,2002,0,5.480178064516129
4224,6,52,Non-Black/Non-Hispanic,Female,5TH YEAR COLLEGE,Married,South,2004,0,4.845420000000001
4224,6,52,Non-Black/Non-Hispanic,Female,5TH YEAR COLLEGE,Married,South,2006,0,4.76882
4224,6,52,Non-Black/Non-Hispanic,Female,5TH YEAR COLLEGE,Married,South,2008,0,4.556494023904381
4224,6,52,Non-Black/Non-Hispanic,Female,5TH YEAR COLLEGE,Married,South,2010,0,3.9247597609561753
4225,1,52,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2000,26000,6.186852589641434
4225,1,52,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2002,30000,5.480178064516129
4225,1,52,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2004,24000,4.845420000000001
4225,1,52,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2006,20000,4.76882
4225,1,52,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2008,0,4.556494023904381
4225,1,52,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2010,0,3.9247597609561753
4226,1,50,Non-Black/Non-Hispanic,Male,8TH YEAR COLLEGE OR MORE,Never Married,South,2000,67000,6.186852589641434
4226,1,50,Non-Black/Non-Hispanic,Male,8TH YEAR COLLEGE OR MORE,Never Married,South,2002,70000,5.480178064516129
4226,1,50,Non-Black/Non-Hispanic,Male,8TH YEAR COLLEGE OR MORE,Never Married,South,2004,78000,4.845420000000001
4226,1,50,Non-Black/Non-Hispanic,Male,8TH YEAR COLLEGE OR MORE,Never Married,South,2006,85605,4.76882
4226,1,50,Non-Black/Non-Hispanic,Male,8TH YEAR COLLEGE OR MORE,Never Married,South,2008,87000,4.556494023904381
4226,1,50,Non-Black/Non-Hispanic,Male,8TH YEAR COLLEGE OR MORE,Never Married,South,2010,35000,3.9247597609561753
4227,5,47,Non-Black/Non-Hispanic,Female,7TH YEAR COLLEGE,Married,South,2000,37000,6.186852589641434
4227,5,47,Non-Black/Non-Hispanic,Female,7TH YEAR COLLEGE,Married,South,2002,41000,5.480178064516129
4227,5,47,Non-Black/Non-Hispanic,Female,7TH YEAR COLLEGE,Married,South,2004,44000,4.845420000000001
4227,5,47,Non-Black/Non-Hispanic,Female,7TH YEAR COLLEGE,Married,South,2006,47000,4.76882
4227,5,47,Non-Black/Non-Hispanic,Female,7TH YEAR COLLEGE,Married,South,2008,55000,4.556494023904381
4227,5,47,Non-Black/Non-Hispanic,Female,7TH YEAR COLLEGE,Married,South,2010,58000,3.9247597609561753
4228,5,51,Non-Black/Non-Hispanic,Female,11TH GRADE,Married,South,2000,58000,6.186852589641434
4228,5,51,Non-Black/Non-Hispanic,Female,11TH GRADE,Married,South,2002,53000,5.480178064516129
4228,5,51,Non-Black/Non-Hispanic,Female,11TH GRADE,Married,South,2004,27500,4.845420000000001
4228,5,51,Non-Black/Non-Hispanic,Female,11TH GRADE,Married,South,2006,75000,4.76882
4228,5,51,Non-Black/Non-Hispanic,Female,11TH GRADE,Married,South,2008,55000,4.556494023904381
4228,5,51,Non-Black/Non-Hispanic,Female,11TH GRADE,Married,South,2010,56000,3.9247597609561753
4230,1,47,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2000,82000,6.186852589641434
4230,1,47,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2002,78000,5.480178064516129
4230,1,47,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2004,84000,4.845420000000001
4230,1,47,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2006,89000,4.76882
4230,1,47,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2008,87000,4.556494023904381
4230,1,47,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2010,108000,3.9247597609561753
4231,5,46,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Separated,North Central,2000,15000,6.186852589641434
4231,5,46,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Separated,North Central,2002,0,5.480178064516129
4231,5,46,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Separated,North Central,2004,5000,4.845420000000001
4231,5,46,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Separated,North Central,2006,10000,4.76882
4231,5,46,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Separated,North Central,2008,0,4.556494023904381
4231,5,46,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Separated,North Central,2010,16000,3.9247597609561753
4232,5,50,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2000,0,6.186852589641434
4232,5,50,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2002,0,5.480178064516129
4232,5,50,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2004,0,4.845420000000001
4232,5,50,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2006,0,4.76882
4232,5,50,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2008,0,4.556494023904381
4232,5,50,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2010,0,3.9247597609561753
4234,1,45,Non-Black/Non-Hispanic,Male,12TH GRADE,Separated,South,2000,0,6.186852589641434
4234,1,45,Non-Black/Non-Hispanic,Male,12TH GRADE,Separated,South,2002,0,5.480178064516129
4234,1,45,Non-Black/Non-Hispanic,Male,12TH GRADE,Separated,South,2004,0,4.845420000000001
4234,1,45,Non-Black/Non-Hispanic,Male,12TH GRADE,Separated,South,2006,0,4.76882
4234,1,45,Non-Black/Non-Hispanic,Male,12TH GRADE,Separated,South,2008,52000,4.556494023904381
4234,1,45,Non-Black/Non-Hispanic,Male,12TH GRADE,Separated,South,2010,28000,3.9247597609561753
4236,5,52,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,South,2000,37742,6.186852589641434
4236,5,52,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,South,2002,42476,5.480178064516129
4236,5,52,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,South,2004,52000,4.845420000000001
4236,5,52,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,South,2006,58000,4.76882
4236,5,52,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,South,2008,62000,4.556494023904381
4236,5,52,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,South,2010,75689,3.9247597609561753
4238,1,51,Non-Black/Non-Hispanic,Male,3RD YEAR COLLEGE,Married,South,2000,90000,6.186852589641434
4238,1,51,Non-Black/Non-Hispanic,Male,3RD YEAR COLLEGE,Married,South,2002,60000,5.480178064516129
4238,1,51,Non-Black/Non-Hispanic,Male,3RD YEAR COLLEGE,Married,South,2004,265933,4.845420000000001
4238,1,51,Non-Black/Non-Hispanic,Male,3RD YEAR COLLEGE,Married,South,2006,0,4.76882
4238,1,51,Non-Black/Non-Hispanic,Male,3RD YEAR COLLEGE,Married,South,2008,26000,4.556494023904381
4238,1,51,Non-Black/Non-Hispanic,Male,3RD YEAR COLLEGE,Married,South,2010,28000,3.9247597609561753
4239,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,South,2000,50000,6.186852589641434
4239,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,South,2002,38000,5.480178064516129
4239,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,South,2004,34000,4.845420000000001
4239,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,South,2006,48000,4.76882
4239,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,South,2008,52000,4.556494023904381
4239,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,South,2010,30000,3.9247597609561753
4240,1,46,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2000,41000,6.186852589641434
4240,1,46,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2002,50000,5.480178064516129
4240,1,46,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2004,46000,4.845420000000001
4240,1,46,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2006,50000,4.76882
4240,1,46,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2008,48000,4.556494023904381
4240,1,46,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2010,74000,3.9247597609561753
4242,1,47,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,North Central,2000,39000,6.186852589641434
4242,1,47,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,North Central,2002,45000,5.480178064516129
4242,1,47,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,North Central,2004,45000,4.845420000000001
4242,1,47,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,North Central,2006,48000,4.76882
4242,1,47,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,North Central,2008,49000,4.556494023904381
4242,1,47,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,North Central,2010,50108,3.9247597609561753
4243,4,46,Hispanic,Male,12TH GRADE,Divorced,West,2000,9000,6.186852589641434
4243,4,46,Hispanic,Male,12TH GRADE,Divorced,West,2002,14000,5.480178064516129
4243,4,46,Hispanic,Male,12TH GRADE,Divorced,West,2004,9000,4.845420000000001
4243,4,46,Hispanic,Male,12TH GRADE,Divorced,West,2006,0,4.76882
4243,4,46,Hispanic,Male,12TH GRADE,Divorced,West,2008,0,4.556494023904381
4243,4,46,Hispanic,Male,12TH GRADE,Divorced,West,2010,0,3.9247597609561753
4244,1,49,Non-Black/Non-Hispanic,Male,6TH YEAR COLLEGE,Married,South,2000,0,6.186852589641434
4244,1,49,Non-Black/Non-Hispanic,Male,6TH YEAR COLLEGE,Married,South,2002,0,5.480178064516129
4244,1,49,Non-Black/Non-Hispanic,Male,6TH YEAR COLLEGE,Married,South,2004,0,4.845420000000001
4244,1,49,Non-Black/Non-Hispanic,Male,6TH YEAR COLLEGE,Married,South,2006,0,4.76882
4244,1,49,Non-Black/Non-Hispanic,Male,6TH YEAR COLLEGE,Married,South,2008,0,4.556494023904381
4244,1,49,Non-Black/Non-Hispanic,Male,6TH YEAR COLLEGE,Married,South,2010,312324,3.9247597609561753
4245,1,48,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Divorced,South,2000,32000,6.186852589641434
4245,1,48,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Divorced,South,2002,40000,5.480178064516129
4245,1,48,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Divorced,South,2004,42500,4.845420000000001
4245,1,48,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Divorced,South,2006,75210,4.76882
4245,1,48,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Divorced,South,2008,95000,4.556494023904381
4245,1,48,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Divorced,South,2010,36000,3.9247597609561753
4246,5,49,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,South,2000,16000,6.186852589641434
4246,5,49,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,South,2002,27352,5.480178064516129
4246,5,49,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,South,2004,29120,4.845420000000001
4246,5,49,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,South,2006,32435,4.76882
4246,5,49,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,South,2008,34923,4.556494023904381
4246,5,49,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,South,2010,37112,3.9247597609561753
4247,1,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2000,52000,6.186852589641434
4247,1,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2002,75000,5.480178064516129
4247,1,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2004,75000,4.845420000000001
4247,1,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2006,90000,4.76882
4247,1,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2008,24000,4.556494023904381
4247,1,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2010,70000,3.9247597609561753
4248,1,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Never Married,West,2000,76000,6.186852589641434
4248,1,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Never Married,West,2002,57000,5.480178064516129
4248,1,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Never Married,West,2004,60000,4.845420000000001
4248,1,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Never Married,West,2006,66226,4.76882
4248,1,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Never Married,West,2008,70500,4.556494023904381
4248,1,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Never Married,West,2010,77000,3.9247597609561753
4251,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2000,42500,6.186852589641434
4251,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2002,51000,5.480178064516129
4251,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2004,58000,4.845420000000001
4251,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2006,62500,4.76882
4251,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2008,72000,4.556494023904381
4251,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2010,78000,3.9247597609561753
4252,5,45,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2000,38000,6.186852589641434
4252,5,45,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2002,40000,5.480178064516129
4252,5,45,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2004,42000,4.845420000000001
4252,5,45,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2006,41000,4.76882
4252,5,45,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2008,56000,4.556494023904381
4252,5,45,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2010,80000,3.9247597609561753
4254,5,47,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Married,South,2000,0,6.186852589641434
4254,5,47,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Married,South,2002,0,5.480178064516129
4254,5,47,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Married,South,2004,0,4.845420000000001
4254,5,47,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Married,South,2006,8900,4.76882
4254,5,47,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Married,South,2008,22500,4.556494023904381
4254,5,47,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Married,South,2010,3080,3.9247597609561753
4257,5,52,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Widowed,South,2000,30000,6.186852589641434
4257,5,52,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Widowed,South,2002,33500,5.480178064516129
4257,5,52,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Widowed,South,2004,34000,4.845420000000001
4257,5,52,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Widowed,South,2006,34000,4.76882
