"","Case_ID","Sample_ID","Income_2000","Income_2002","Income_2004","Income_2006","Income_2008","Income_2010","Age_2010","Race","Sex","Highest_Grade_Completed","Marital_Status","Region"
"2291",4212,7,20000,31000,24000,22000,20000,27000,46,"Black","Female","2ND YEAR COLLEGE","Divorced","South"
"2292",4213,3,216200,236000,140000,279816,154000,312324,47,"Black","Male","4TH YEAR COLLEGE","Married","South"
"2293",4219,5,29000,28000,39000,42000,50000,53000,48,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Married","South"
"2294",4220,5,4035,25000,14000,15000,18000,15005,47,"Non-Black/Non-Hispanic","Female","12TH GRADE","Divorced","North Central"
"2295",4223,5,0,236000,0,0,0,0,45,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","South"
"2296",4224,6,0,0,0,0,0,0,52,"Non-Black/Non-Hispanic","Female","5TH YEAR COLLEGE","Married","South"
"2297",4225,1,26000,30000,24000,20000,0,0,52,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","South"
"2298",4226,1,67000,70000,78000,85605,87000,35000,50,"Non-Black/Non-Hispanic","Male","8TH YEAR COLLEGE OR MORE","Never Married","South"
"2299",4227,5,37000,41000,44000,47000,55000,58000,47,"Non-Black/Non-Hispanic","Female","7TH YEAR COLLEGE","Married","South"
"2300",4228,5,58000,53000,27500,75000,55000,56000,51,"Non-Black/Non-Hispanic","Female","11TH GRADE","Married","South"
"2301",4230,1,82000,78000,84000,89000,87000,108000,47,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Married","South"
"2302",4231,5,15000,0,5000,10000,0,16000,46,"Non-Black/Non-Hispanic","Female","3RD YEAR COLLEGE","Separated","North Central"
"2303",4232,5,0,0,0,0,0,0,50,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Married","South"
"2304",4234,1,0,0,0,0,52000,28000,45,"Non-Black/Non-Hispanic","Male","12TH GRADE","Separated","South"
"2305",4236,5,37742,42476,52000,58000,62000,75689,52,"Non-Black/Non-Hispanic","Female","1ST YEAR COLLEGE","Married","South"
"2306",4238,1,90000,60000,265933,0,26000,28000,51,"Non-Black/Non-Hispanic","Male","3RD YEAR COLLEGE","Married","South"
"2307",4239,1,50000,38000,34000,48000,52000,30000,49,"Non-Black/Non-Hispanic","Male","12TH GRADE","Divorced","South"
"2308",4240,1,41000,50000,46000,50000,48000,74000,46,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","South"
"2309",4242,1,39000,45000,45000,48000,49000,50108,47,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","North Central"
"2310",4243,4,9000,14000,9000,0,0,0,46,"Hispanic","Male","12TH GRADE","Divorced","West"
"2311",4244,1,0,0,0,0,0,312324,49,"Non-Black/Non-Hispanic","Male","6TH YEAR COLLEGE","Married","South"
"2312",4245,1,32000,40000,42500,75210,95000,36000,48,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Divorced","South"
"2313",4246,5,16000,27352,29120,32435,34923,37112,49,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Married","South"
"2314",4247,1,52000,75000,75000,90000,24000,70000,48,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Married","South"
"2315",4248,1,76000,57000,60000,66226,70500,77000,48,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Never Married","West"
"2316",4251,5,42500,51000,58000,62500,72000,78000,47,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","South"
"2317",4252,5,38000,40000,42000,41000,56000,80000,45,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Divorced","South"
"2318",4254,5,0,0,0,8900,22500,3080,47,"Non-Black/Non-Hispanic","Female","3RD YEAR COLLEGE","Married","South"
"2319",4257,5,30000,33500,34000,34000,38000,40000,52,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Widowed","South"
"2320",4259,3,40000,27000,45000,0,35000,25000,50,"Black","Male","12TH GRADE","Separated","South"
"2321",4261,2,38950,42000,39000,53000,45000,34000,50,"Non-Black/Non-Hispanic","Male","7TH GRADE","Divorced","South"
"2322",4263,2,24000,33000,22000,16000,30000,16000,47,"Non-Black/Non-Hispanic","Male","9TH GRADE","Married","South"
"2323",4267,5,13000,15000,0,0,0,300,52,"Non-Black/Non-Hispanic","Female","1ST YEAR COLLEGE","Married","South"
"2324",4268,8,56160,66000,78000,84600,93000,104000,52,"Hispanic","Female","12TH GRADE","Never Married","South"
"2325",4270,7,15000,20000,30000,20000,0,0,49,"Black","Female","2ND YEAR COLLEGE","Married","South"
"2326",4271,3,30000,55000,50000,58500,60000,60000,48,"Black","Male","4TH YEAR COLLEGE","Married","South"
"2327",4274,8,13000,8000,9360,11550,0,0,50,"Hispanic","Female","10TH GRADE","Married","West"
"2328",4278,1,58000,65000,58261,80000,76560,71476,50,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","South"
"2329",4282,8,17000,43000,27700,30000,34000,39000,46,"Hispanic","Female","2ND YEAR COLLEGE","Widowed","West"
"2330",4285,1,36000,36000,44000,40000,60000,66000,46,"Non-Black/Non-Hispanic","Male","5TH YEAR COLLEGE","Married","South"
"2331",4289,1,95000,115000,115000,279816,307823,312324,47,"Non-Black/Non-Hispanic","Male","8TH YEAR COLLEGE OR MORE","Married","Northeast"
"2332",4290,5,45000,50000,62000,75419,87000,1e+05,48,"Non-Black/Non-Hispanic","Female","8TH YEAR COLLEGE OR MORE","Married","Northeast"
"2333",4293,1,45000,30000,116000,10000,70000,85000,53,"Non-Black/Non-Hispanic","Male","6TH YEAR COLLEGE","Married","South"
"2334",4294,5,2500,5000,7000,5000,5500,0,50,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","South"
"2335",4295,6,25000,36000,60000,76000,75000,71253,51,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Married","South"
"2336",4296,5,40000,40000,41600,40000,46000,53000,51,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Married","South"
"2337",4297,1,80000,90000,88000,88000,88000,85000,49,"Non-Black/Non-Hispanic","Male","1ST YEAR COLLEGE","Married","South"
"2338",4298,1,90000,91000,133000,91000,94000,104000,47,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","South"
"2339",4299,1,62000,90000,40000,42000,48000,50000,46,"Non-Black/Non-Hispanic","Male","5TH YEAR COLLEGE","Married","South"
"2340",4302,1,45500,44000,52000,53000,60000,53000,48,"Non-Black/Non-Hispanic","Male","8TH YEAR COLLEGE OR MORE","Married","South"
"2341",4303,1,32000,42000,0,32000,38000,0,46,"Non-Black/Non-Hispanic","Male","1ST YEAR COLLEGE","Married","South"
"2342",4305,5,0,0,0,0,0,0,46,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","North Central"
"2343",4307,1,21000,22000,0,0,0,5000,48,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Divorced","South"
"2344",4308,5,36000,31000,0,0,0,0,46,"Non-Black/Non-Hispanic","Female","11TH GRADE","Separated","South"
"2345",4310,6,19000,26000,24000,40000,56000,53000,48,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","South"
"2346",4311,3,25800,26000,26000,31000,54900,41000,51,"Black","Male","2ND YEAR COLLEGE","Married","South"
"2347",4312,3,28000,55000,45000,18000,40000,35000,48,"Black","Male","12TH GRADE","Divorced","South"
"2348",4314,3,22000,22000,40000,30000,65000,85000,45,"Black","Male","11TH GRADE","Married","South"
"2349",4316,3,0,0,15000,8500,1e+05,0,49,"Black","Male","1ST YEAR COLLEGE","Divorced","West"
"2350",4318,4,90000,98000,35000,32000,90000,65000,49,"Hispanic","Male","3RD YEAR COLLEGE","Separated","West"
"2351",4319,8,24000,26500,25000,28565,34500,37000,47,"Hispanic","Female","2ND YEAR COLLEGE","Married","West"
"2352",4320,8,2400,0,0,0,0,0,45,"Hispanic","Female","3RD YEAR COLLEGE","Married","West"
"2353",4321,4,58000,65000,62000,90000,75000,72000,48,"Hispanic","Male","12TH GRADE","Married","West"
"2354",4323,7,12000,22000,7000,15500,15600,16900,49,"Black","Female","1ST YEAR COLLEGE","Married","West"
"2355",4324,3,43000,65000,49000,58000,42000,43000,47,"Black","Male","12TH GRADE","Married","West"
"2356",4326,6,5000,6000,14000,13200,18000,17400,46,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","West"
"2357",4327,2,23000,28000,29750,38000,41000,31500,45,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","North Central"
"2358",4328,1,24000,26000,30000,30000,35000,34800,52,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","West"
"2359",4330,1,38000,35000,43000,50000,50000,68000,48,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Married","West"
"2360",4335,1,34000,28000,34000,67000,50000,50000,49,"Non-Black/Non-Hispanic","Male","11TH GRADE","Married","West"
"2361",4337,5,7200,19000,24000,23000,28000,32000,50,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Married","West"
"2362",4339,5,320,0,4800,12000,13000,20000,46,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","West"
"2363",4344,1,0,0,0,0,0,0,52,"Non-Black/Non-Hispanic","Male","1ST YEAR COLLEGE","Never Married","West"
"2364",4345,5,23000,11000,25000,14000,14222,21000,50,"Non-Black/Non-Hispanic","Female","12TH GRADE","Divorced","West"
"2365",4346,5,0,0,0,4000,0,0,51,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","West"
"2366",4348,1,2200,40000,72000,93000,102000,113500,45,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Married","West"
"2367",4350,1,22000,21000,22500,26000,40000,42000,51,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","South"
"2368",4352,6,0,236000,20000,30000,0,60000,50,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Married","West"
"2369",4353,5,72000,1e+05,105000,120000,307823,140000,52,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Never Married","West"
"2370",4355,1,56000,35000,0,22000,45000,30000,53,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Divorced",NA
"2371",4356,6,60000,0,80000,110000,95000,80000,51,"Non-Black/Non-Hispanic","Female","5TH YEAR COLLEGE","Divorced","South"
"2372",4360,2,56000,66000,78000,85000,90000,101000,53,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","South"
"2373",4364,4,19482,24500,27400,27000,15000,16600,52,"Hispanic","Male","12TH GRADE","Never Married","West"
"2374",4365,1,31000,20000,15000,0,40000,50000,49,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","North Central"
"2375",4366,5,35000,25000,65000,70000,1e+05,1e+05,45,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Married","West"
"2376",4368,5,42000,36000,43000,48000,17000,38000,52,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","West"
"2377",4370,1,34000,34000,37000,32000,34000,34000,49,"Non-Black/Non-Hispanic","Male","12TH GRADE","Never Married","West"
"2378",4371,5,15000,35000,40000,43000,41000,44000,48,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","West"
"2379",4372,5,59400,84600,99596,102500,102400,106800,50,"Non-Black/Non-Hispanic","Female","6TH YEAR COLLEGE","Divorced","South"
"2380",4380,1,60000,53000,59000,65000,66000,0,52,"Non-Black/Non-Hispanic","Male","12TH GRADE","Divorced","West"
"2381",4382,1,35000,49000,43917,18000,0,0,47,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","North Central"
"2382",4386,5,14000,123,18110,19900,29000,29000,47,"Non-Black/Non-Hispanic","Female","11TH GRADE","Separated","West"
"2383",4387,1,46400,55000,63168,68434,52500,57000,47,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","West"
"2384",4388,1,110000,13000,0,0,0,0,50,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Never Married","West"
"2385",4390,1,29000,26500,31000,34000,34000,32000,45,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","West"
"2386",4398,2,18500,25000,65000,0,60000,0,52,"Non-Black/Non-Hispanic","Male","10TH GRADE","Divorced","West"
"2387",4400,5,17964,12000,21108,13800,28000,43362,53,"Non-Black/Non-Hispanic","Female","7TH YEAR COLLEGE","Married",NA
"2388",4403,1,45000,50000,52900,56000,22000,41000,51,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Married","West"
"2389",4407,1,216200,236000,265933,279816,307823,312324,49,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Never Married","West"
"2390",4408,5,70000,79000,88000,92000,99000,103000,46,"Non-Black/Non-Hispanic","Female","7TH YEAR COLLEGE","Never Married","West"
"2391",4409,1,85000,45000,48000,50000,65000,60000,49,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Married","West"
"2392",4410,1,56000,57000,61000,63000,73500,80000,48,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","West"
"2393",4411,5,25000,35000,0,0,0,300,45,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Married","West"
"2394",4417,8,27000,31000,30000,19000,0,0,47,"Hispanic","Female","10TH GRADE","Married","West"
"2395",4419,4,65000,89000,99000,104000,1e+05,123000,46,"Hispanic","Male","12TH GRADE","Married","West"
"2396",4421,1,40000,40000,50000,55000,60000,60000,46,"Non-Black/Non-Hispanic","Male","6TH YEAR COLLEGE","Married","West"
"2397",4422,5,1600,40000,20000,0,45000,40000,48,"Non-Black/Non-Hispanic","Female","10TH GRADE","Never Married","West"
"2398",4424,5,82000,90000,90000,93000,1e+05,1e+05,47,"Non-Black/Non-Hispanic","Female","6TH YEAR COLLEGE","Divorced","West"
"2399",4425,5,35500,42000,43000,22000,22000,14000,49,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Never Married","West"
"2400",4426,1,216200,236000,265933,279816,307823,135000,50,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","West"
"2401",4427,1,50000,0,0,45000,38000,0,46,"Non-Black/Non-Hispanic","Male","11TH GRADE","Divorced","West"
"2402",4428,5,38500,37400,40200,42000,49800,59000,49,"Non-Black/Non-Hispanic","Female","7TH YEAR COLLEGE","Married","South"
"2403",4429,1,48000,65000,50635,49938,52452,39600,46,"Non-Black/Non-Hispanic","Male","8TH YEAR COLLEGE OR MORE","Married",NA
"2404",4431,7,11000,0,0,0,0,0,48,"Black","Female","1ST YEAR COLLEGE","Never Married","West"
"2405",4437,5,0,0,0,500,15000,3000,45,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Divorced","West"
"2406",4439,5,0,0,0,8000,10707,19000,51,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Married","West"
"2407",4447,5,20608,30000,39000,45291,44000,50000,47,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Married","West"
"2408",4448,1,50000,70000,80000,95000,125000,120000,45,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Divorced","West"
"2409",4450,5,25000,27000,28000,26000,30000,34157,52,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Married","West"
"2410",4452,5,29000,35000,35000,38000,52000,53000,45,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","West"
"2411",4455,5,0,0,0,0,0,0,48,"Non-Black/Non-Hispanic","Female","11TH GRADE","Married","West"
"2412",4459,5,9000,19000,26900,9000,15000,22000,48,"Non-Black/Non-Hispanic","Female","10TH GRADE","Never Married","West"
"2413",4462,3,0,0,0,0,0,0,49,"Black","Male","12TH GRADE","Never Married","West"
"2414",4464,7,0,0,0,0,0,0,50,"Black","Female","12TH GRADE","Never Married","West"
"2415",4465,5,38000,32000,60000,15000,25000,54000,47,"Non-Black/Non-Hispanic","Female","1ST YEAR COLLEGE","Married","West"
"2416",4466,1,52000,54000,40000,80000,35000,80000,47,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","West"
"2417",4467,1,32000,0,60,720,840,0,46,"Non-Black/Non-Hispanic","Male","12TH GRADE","Divorced","West"
"2418",4468,1,58000,76000,79000,79000,79000,88000,51,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","West"
"2419",4469,5,0,5400,0,31200,0,0,48,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","West"
"2420",4470,1,33000,52000,65000,75000,98000,125000,47,"Non-Black/Non-Hispanic","Male","6TH YEAR COLLEGE","Married","South"
"2421",4471,1,120000,85000,120000,140000,307823,140000,46,"Non-Black/Non-Hispanic","Male","7TH YEAR COLLEGE","Married","West"
"2422",4472,5,25000,36500,40764,42848,46000,47000,49,"Non-Black/Non-Hispanic","Female","12TH GRADE","Never Married","South"
"2423",4473,5,0,0,0,0,0,0,46,"Non-Black/Non-Hispanic","Female","1ST YEAR COLLEGE","Divorced","West"
"2424",4474,5,26000,27033,28000,30700,21000,23000,48,"Non-Black/Non-Hispanic","Female","11TH GRADE","Divorced","West"
"2425",4475,6,0,0,0,0,0,0,52,"Non-Black/Non-Hispanic","Female","1ST YEAR COLLEGE","Married","North Central"
"2426",4476,5,8000,17000,20000,25000,20000,14000,49,"Non-Black/Non-Hispanic","Female","7TH GRADE","Separated","West"
"2427",4478,5,0,0,0,53000,0,0,52,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Married","West"
"2428",4479,5,58000,65000,70000,92000,95000,35000,50,"Non-Black/Non-Hispanic","Female","6TH YEAR COLLEGE","Married","West"
"2429",4480,3,115000,236000,265933,279816,307823,312324,49,"Black","Male","4TH YEAR COLLEGE","Married","South"
"2430",4483,6,0,0,0,0,0,0,50,"Non-Black/Non-Hispanic","Female","11TH GRADE","Never Married","West"
"2431",4487,5,44000,43000,8080,33000,32000,0,47,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","West"
"2432",4488,5,57000,88000,90000,108000,102000,113000,46,"Non-Black/Non-Hispanic","Female","1ST YEAR COLLEGE","Married","West"
"2433",4493,5,58000,80000,122000,44000,34000,2000,51,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Divorced","West"
"2434",4494,5,0,0,28000,0,0,0,50,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Divorced","West"
"2435",4495,5,0,0,0,0,0,0,49,"Non-Black/Non-Hispanic","Female","1ST YEAR COLLEGE","Divorced","West"
"2436",4497,2,42000,43000,46000,35000,35000,58000,48,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Divorced","West"
"2437",4498,2,18000,21000,42000,39000,28000,24000,46,"Non-Black/Non-Hispanic","Male","12TH GRADE","Never Married","West"
"2438",4499,6,49000,56300,56300,54300,18000,0,45,"Non-Black/Non-Hispanic","Female","10TH GRADE","Divorced","South"
"2439",4500,2,19700,18000,20000,30000,26080,35000,47,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Married",NA
"2440",4501,2,35000,42000,30000,46000,55000,58000,45,"Non-Black/Non-Hispanic","Male","8TH GRADE","Married","West"
"2441",4503,2,20000,30000,21000,18000,25000,27500,48,"Non-Black/Non-Hispanic","Male","11TH GRADE","Never Married","West"
"2442",4506,6,36000,27000,31200,30000,32000,42000,47,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Married","South"
"2443",4509,1,68500,82000,72000,72899,70000,49000,46,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Married","West"
"2444",4511,1,0,0,95000,125000,130000,120000,50,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Married","West"
"2445",4513,4,35000,46000,44000,48000,44600,46000,51,"Hispanic","Male","2ND YEAR COLLEGE","Married","West"
"2446",4514,1,84000,89000,115000,125000,71000,21000,52,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","West"
"2447",4517,1,78000,80000,112000,146000,130000,130000,49,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","West"
"2448",4518,1,42000,56000,69000,70000,35000,79000,45,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","West"
"2449",4519,1,50000,52000,46000,50000,22000,56000,48,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","West"
"2450",4524,4,216200,125000,75000,50000,0,0,47,"Hispanic","Male","12TH GRADE","Never Married","West"
"2451",4526,5,0,0,0,0,0,0,49,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","West"
"2452",4528,5,24000,31000,40000,62987,72000,82000,53,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Divorced","West"
"2453",4529,1,20000,20000,24000,24000,30000,32000,46,"Non-Black/Non-Hispanic","Male","1ST YEAR COLLEGE","Separated","South"
"2454",4531,1,65000,90000,92000,113000,95000,103000,49,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","West"
"2455",4532,4,67000,63000,75600,73000,67000,89000,51,"Hispanic","Male","4TH YEAR COLLEGE","Married","West"
"2456",4534,5,6000,28000,31000,35000,37000,40000,52,"Non-Black/Non-Hispanic","Female","1ST YEAR COLLEGE","Married","West"
"2457",4535,1,40000,25000,13000,25000,45000,50400,50,"Non-Black/Non-Hispanic","Male","1ST YEAR COLLEGE","Married","West"
"2458",4536,5,3000,3600,6700,11000,9246,9906,52,"Non-Black/Non-Hispanic","Female","12TH GRADE","Divorced","West"
"2459",4538,5,40000,25000,40000,40000,43000,40000,52,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","West"
"2460",4539,5,13996,14163,12000,7000,600,0,49,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Divorced","West"
"2461",4540,1,0,54000,55000,57000,58000,65332,47,"Non-Black/Non-Hispanic","Male","5TH YEAR COLLEGE","Never Married","West"
"2462",4541,8,0,0,20000,35000,0,0,49,"Hispanic","Female","1ST YEAR COLLEGE","Divorced","West"
